IDArkeoGIS;CARAC_NAME;CARAC_LVL1;CARAC_LVL2;CARAC_LVL3;CARAC_LVL4;IdArk;IdPactols;IdAat
;Artefak / Benda Bergerak;Batu;Bahan baku;Pebble;Malachite;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Pebble;Marble;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Pebble;Nephrite;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Pebble;Paragonite;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Pebble;Prehnite;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Pebble;Pumpellyite;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Pebble;Quartz;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Pebble;Serpentine;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Pebble;Steatite;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Pebble;Sudoite;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Pebble;Tufa;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Pebble;Turquoise;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Pebble;Variscite;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Pebble;Bahan lain;;;
;Artefak / Benda Bergerak;Batu;Bahan baku;Pebble;Tidak terdokumentasi;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin frog;Agate;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin frog;Albite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin frog;Amethyst;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin frog;Anorthite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin frog;Aventurine;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin frog;Barite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin frog;Batu gamping;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin frog;Chalcedony;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin frog;Calcite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin frog;Chlorite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin frog;Carnelian;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin frog;Kristal batu;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin frog;Diorite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin frog;Jasper;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin frog;Jet;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin frog;Malachite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin frog;Marble;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin frog;Nephrite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin frog;Paragonite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin frog;Prehnite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin frog;Pumpellyite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin frog;Quartz;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin frog;Serpentine;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin frog;Steatite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin frog;Sudoite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin frog;Tufa;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin frog;Turquoise;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin frog;Variscite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin frog;Bahan lain;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin frog;Tidak terdokumentasi;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin bird;Agate;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin bird;Albite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin bird;Amethyst;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin bird;Anorthite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin bird;Aventurine;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin bird;Barite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin bird;Batu gamping;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin bird;Chalcedony;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin bird;Calcite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin bird;Chlorite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin bird;Carnelian;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin bird;Kristal batu;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin bird;Diorite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin bird;Jasper;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin bird;Jet;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin bird;Malachite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin bird;Marble;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin bird;Nephrite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin bird;Paragonite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin bird;Prehnite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin bird;Pumpellyite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin bird;Quartz;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin bird;Serpentine;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin bird;Steatite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin bird;Sudoite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin bird;Tufa;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin bird;Turquoise;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin bird;Variscite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin bird;Bahan lain;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin bird;Tidak terdokumentasi;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin lizard;Agate;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin lizard;Albite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin lizard;Amethyst;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin lizard;Anorthite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin lizard;Aventurine;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin lizard;Barite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin lizard;Batu gamping;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin lizard;Chalcedony;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin lizard;Calcite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin lizard;Chlorite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin lizard;Carnelian;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin lizard;Kristal batu;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin lizard;Diorite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin lizard;Jasper;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin lizard;Jet;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin lizard;Malachite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin lizard;Marble;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin lizard;Nephrite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin lizard;Paragonite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin lizard;Prehnite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin lizard;Pumpellyite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin lizard;Quartz;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin lizard;Serpentine;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin lizard;Steatite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin lizard;Sudoite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin lizard;Tufa;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin lizard;Turquoise;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin lizard;Variscite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin lizard;Bahan lain;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin lizard;Tidak terdokumentasi;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropomorphic;Agate;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropomorphic;Albite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropomorphic;Amethyst;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropomorphic;Anorthite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropomorphic;Aventurine;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropomorphic;Barite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropomorphic;Batu gamping;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropomorphic;Chalcedony;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropomorphic;Calcite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropomorphic;Chlorite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropomorphic;Carnelian;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropomorphic;Kristal batu;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropomorphic;Diorite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropomorphic;Jasper;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropomorphic;Jet;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropomorphic;Malachite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropomorphic;Marble;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropomorphic;Nephrite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropomorphic;Paragonite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropomorphic;Prehnite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropomorphic;Pumpellyite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropomorphic;Quartz;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropomorphic;Serpentine;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropomorphic;Steatite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropomorphic;Sudoite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropomorphic;Tufa;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropomorphic;Turquoise;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropomorphic;Variscite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropomorphic;Bahan lain;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropomorphic;Tidak terdokumentasi;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropozoomorphic;Agate;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropozoomorphic;Albite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropozoomorphic;Amethyst;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropozoomorphic;Anorthite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropozoomorphic;Aventurine;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropozoomorphic;Barite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropozoomorphic;Batu gamping;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropozoomorphic;Chalcedony;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropozoomorphic;Calcite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropozoomorphic;Chlorite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropozoomorphic;Carnelian;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropozoomorphic;Kristal batu;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropozoomorphic;Diorite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropozoomorphic;Jasper;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropozoomorphic;Jet;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropozoomorphic;Malachite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropozoomorphic;Marble;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropozoomorphic;Nephrite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropozoomorphic;Paragonite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropozoomorphic;Prehnite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropozoomorphic;Pumpellyite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropozoomorphic;Quartz;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropozoomorphic;Serpentine;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropozoomorphic;Steatite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropozoomorphic;Sudoite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropozoomorphic;Tufa;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropozoomorphic;Turquoise;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropozoomorphic;Variscite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropozoomorphic;Bahan lain;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin anthropozoomorphic;Tidak terdokumentasi;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin other animal;Agate;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin other animal;Albite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin other animal;Amethyst;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin other animal;Anorthite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin other animal;Aventurine;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin other animal;Barite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin other animal;Batu gamping;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin other animal;Chalcedony;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin other animal;Calcite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin other animal;Chlorite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin other animal;Carnelian;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin other animal;Kristal batu;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin other animal;Diorite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin other animal;Jasper;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin other animal;Jet;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin other animal;Malachite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin other animal;Marble;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin other animal;Nephrite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin other animal;Paragonite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin other animal;Prehnite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin other animal;Pumpellyite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin other animal;Quartz;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin other animal;Serpentine;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin other animal;Steatite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin other animal;Sudoite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin other animal;Tufa;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin other animal;Turquoise;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin other animal;Variscite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin other animal;Bahan lain;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin other animal;Tidak terdokumentasi;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin undetermined shape;Agate;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin undetermined shape;Albite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin undetermined shape;Amethyst;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin undetermined shape;Anorthite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin undetermined shape;Aventurine;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin undetermined shape;Barite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin undetermined shape;Batu gamping;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin undetermined shape;Chalcedony;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin undetermined shape;Calcite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin undetermined shape;Chlorite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin undetermined shape;Carnelian;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin undetermined shape;Kristal batu;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin undetermined shape;Diorite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin undetermined shape;Jasper;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin undetermined shape;Jet;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin undetermined shape;Malachite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin undetermined shape;Marble;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin undetermined shape;Nephrite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin undetermined shape;Paragonite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin undetermined shape;Prehnite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin undetermined shape;Pumpellyite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin undetermined shape;Quartz;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin undetermined shape;Serpentine;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin undetermined shape;Steatite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin undetermined shape;Sudoite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin undetermined shape;Tufa;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin undetermined shape;Turquoise;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin undetermined shape;Variscite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin undetermined shape;Bahan lain;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin undetermined shape;Tidak terdokumentasi;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank frog;Agate;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank frog;Albite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank frog;Amethyst;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank frog;Anorthite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank frog;Aventurine;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank frog;Barite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank frog;Batu gamping;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank frog;Chalcedony;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank frog;Calcite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank frog;Chlorite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank frog;Carnelian;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank frog;Kristal batu;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank frog;Diorite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank frog;Jasper;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank frog;Jet;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank frog;Malachite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank frog;Marble;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank frog;Nephrite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank frog;Paragonite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank frog;Prehnite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank frog;Pumpellyite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank frog;Quartz;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank frog;Serpentine;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank frog;Steatite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank frog;Sudoite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank frog;Tufa;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank frog;Turquoise;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank frog;Variscite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank frog;Bahan lain;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank frog;Tidak terdokumentasi;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank bird;Agate;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank bird;Albite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank bird;Amethyst;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank bird;Anorthite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank bird;Aventurine;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank bird;Barite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank bird;Batu gamping;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank bird;Chalcedony;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank bird;Calcite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank bird;Chlorite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank bird;Carnelian;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank bird;Kristal batu;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank bird;Diorite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank bird;Jasper;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank bird;Jet;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank bird;Malachite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank bird;Marble;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank bird;Nephrite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank bird;Paragonite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank bird;Prehnite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank bird;Pumpellyite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank bird;Quartz;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank bird;Serpentine;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank bird;Steatite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank bird;Sudoite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank bird;Tufa;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank bird;Turquoise;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank bird;Variscite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank bird;Bahan lain;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank bird;Tidak terdokumentasi;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank lizard;Agate;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank lizard;Albite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank lizard;Amethyst;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank lizard;Anorthite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank lizard;Aventurine;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank lizard;Barite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank lizard;Batu gamping;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank lizard;Calcite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank lizard;Chlorite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank lizard;Carnelian;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank lizard;Kristal batu;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank lizard;Diorite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank lizard;Jasper;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank lizard;Jet;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank lizard;Malachite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank lizard;Marble;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank lizard;Nephrite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank lizard;Paragonite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank lizard;Prehnite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank lizard;Pumpellyite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank lizard;Quartz;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank lizard;Serpentine;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank lizard;Steatite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank lizard;Sudoite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank lizard;Tufa;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank lizard;Turquoise;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank lizard;Variscite;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank lizard;Bahan lain;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank lizard;Tidak terdokumentasi;;;
;Artefak / Benda Bergerak;Batu;Perhiasan;Liontin blank anthropomorphic;Agate;;;
